idtbl_pregunta,titulo,respuesta,id_usuario_creador,fecha_creacion,id_usuario_ultima_modificacion,fecha_ultima_modificacion,id_producto,id_estado,fecha_ult_actualizacion_keywords,keywords_rag,Vigencia,estado_carga,dias_vigencia,justificacion_garante,justificacion_curador,publicado_workplace,fecha_publicacion
15535,¿Qué es OTTO?,"OTTO es una herramienta propia del banco que tiene como propósito integrar las transacciones que se vienen realizando en Gipo actualmente como:Formulario Entrega de TokenGeneración Contrato de Apertura PN (Cta de Ahorro/Corriente) Aplica para oficinasArqueos (Caja/Bóveda/ATM)Control Diario (IDO Simplificado) Aplica para Oficinas.☝ Ten en cuenta que:El funcionario se autogestiona en la herramienta y se asigna el perfil de Cajero o Informador.El rol de Director Administrativo y Comercial es creado por el administrador de la herramienta.Al contar con alguna novedad de la herramienta notificar al Centro de Operaciones de la Sucursal.Los productos que requieren el diligenciamiento de Contrato de Apertura y la TRF son: Cuentas de ahorro con talonario, menores de edad y AFC, Cuentas corriente con chequera y Productos con autorizados, igualmente para las novedades de cambio de firmas o adición de firmantes se debe realizar el proceso normal que se tiene establecido actualmente.Para mas información consulta la presentaciónDentro de la herramienta se encuentran los siguientes perfiles: https://www.appsheet.com/start/6d006710-b1a7-41e3-9629-a80da59451ce#appName=ArqueosToken-2706906-23-01-19&amp;page=gallery&amp;sort=%5B%5D&amp;table=Menu+Home&amp;view=Home https://docs.google.com/presentation/d/1enscaVAm8_ofZCs4xgQnIE0Zpe-Dt9vlL1tVgUZHFsM/edit#slide=id.g26118b0a5e3_0_21",8939,2023-08-31 00:00:00,8939.0,2025-05-06 00:00:00,394,3,2025-04-23 00:00:00,"otto, servicio_bancario, plataforma",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15537,"¿En qué consiste la campaña de actualización de datos: clientes Fatca, CRS y Alto Riesgo?","Continuando con la estrategia de recuperación de los faltantes documentales de los clientes impactados Fatca, CRS y Alto Riesgo LAFT, Davivienda ha empezado a contactar a clientes a través de mailings dirigidos solicitando la actualización de los datos, los clientes que aún no hayan realizado dicha actualización serán contactados ahora por nuestra Red Comercial para garantizar que dicha actualización se lleve a cabo.Es por eso que a través de la herramienta “Campaña de Actualización de Datos” fueron asignados los clientes a la oficina más cercana según su dirección registrada. Para gestionarlos debes:Ingresar a la herramienta “Campaña de Actualización de Datos”Visualizar el tipo de actualización de datos que tiene pendiente el cliente:Fatca, CRS, PEP, Alto Riesgo y/o Alto Riesgo LAFT.IdentificaciónNombre y celular del cliente,Allí podrás indicar el proceso que has realizado con el cliente:Actualizado APPActualizado OficinaNo contactado o no interesado.Envío de correo / Mensaje con TerceroCliente sin productos vigentes☝ Ten en cuenta que:En el archivo podrás visualizar el proceso que el cliente puede realizar en cada uno de los casos para actualizar la información y la prioridad de la actualización, los clientes marcados con prioridad ALTA deben ser los primeros en contactar.⚠️El Banco debe reportar la novedad a la DIAN lo más pronto posible, en caso de no cumplirse con este compromiso el Banco deberá cancelar los productos de los clientes que no hayan generado la actualización.La actualización de datos se realiza según el tipo de faltante y canal:Alto Riesgo y Alto Riesgo LAFT:Esta actualización se debe realizar con documentación a través de nuestra Red de Oficinas, revisa en la base de consulta☝ la actividad económica del cliente a gestionar (En caso de que no registre en la base, consultar la actividad económica del RUT) y en la Tabla CIIU Alto Riesgo Subactividades☝ consulta qué soportes requiere presentar e invitalo a acercarse a la oficina más cercana.Una vez el cliente se encuentre en oficina, consulta el instructivo del proceso de vinculación tradicional☝ y sigue los pasos especificados para el caso de actividades de alto riesgo.Actualización Fatca y CRS:El cliente recibió por parte del Banco un mailing dirigido con el asunto “¡Actualice sus datos y disfrute sus productos y beneficios!”, durante la llamada invitar al cliente a realizar el siguiente proceso:App DaviviendaSi el cliente tributa en los Estados Unidos, lo cobija la Ley FATCA, Si el cliente tributa en un país diferente a Estados Unidos o Colombia, lo cobija la Ley CRS y debe diligenciar los campos de TIN y País para actualizar la información debe:Ingresar a su sesión en la App Davivienda.Seleccionar el icono del perfilIngresar en la opción Mis Datos / Actualizar DatosDespliegue la sección de Información Tributariaa. Si a la pregunta “¿Tiene residencia fiscal diferente a Colombia y Estados Unidos?” la respuesta es si debe dar respuesta a las siguientes dos preguntas:¿En qué país?¿Cual es el número de identificación fiscal del país que registró (TIN)?b. Si a la pregunta “¿Usted está sujeto a tributación fiscal en los Estados Unidos?, Es decir, está impactado por la ley Fatca” la respuesta es si debe dar respuesta a las siguientes preguntas:Ingrese su nombre completo tal como aparece en su declaración de impuestos¿Cuál es su clasificación tributaria federal en Estados Unidos?¿Cuál es su ciudad y estado?¿Cuál es su dirección?¿Cuál es su código postal?¿Cuál es su número de seguro social en Estados Unidos (TIN)?Garantizar que todos los campos y secciones estén debidamente diligenciados, una vez finalizado el proceso se habilitará el botón Actualizar.Para completar el proceso de actualización de datos, el cliente debe:Declarar si es una persona expuesta políticamente a nivel nacional o internacional, o si es familiar de una persona con estas características.Declarar que el origen de sus recursos provienen de su actividad económica u otros ingresos que haya reportado.Declarar si ha sido o está siendo objeto de investigaciones judiciales o administrativas en el país o en el extranjero.Aceptar términos y condiciones de la actualización de datos y ActualizarUna vez de clic en Actualizar le llegará un mensaje de texto a su celular registrado en el Banco con el número de confirmación / Ingrese el código y de clic en el botón EnviarSi el código es correcto la actualización de datos será confirmada❗☝ Ten en cuenta que:TIN Fatca: El número TIN debe tener 9 dígitos, TIN CRS: El número TIN es alfanumérico y debe tener mínimo 5 caracteres y máximo 20.En ninguno de los casos el código TIN puede contener números consecutivos, ni repetirse el mismo número más de 4 veces.Conoce el ☝paso a paso de actualización de datos por la App Davivienda.Si realizas la actualización de datos en oficina:Generala a través del formulario electrónico en Cliente 360°No olvides que si la actualización es por:Fatca: El número TIN debe tener 9 dígitos.CRS: El número TIN es alfanumérico y debe tener mínimo 5 caracteres y máximo 20.☝ En ninguno de los casos el código TIN puede contener números consecutivos, ni repetirse el mismo número más de 4 veces. https://www.appsheet.com/start/98d13383-a81a-4ce3-a29e-37eb56c37fdb https://www.appsheet.com/start/98d13383-a81a-4ce3-a29e-37eb56c37fdb https://www.appsheet.com/start/98d13383-a81a-4ce3-a29e-37eb56c37fdb https://www.appsheet.com/start/98d13383-a81a-4ce3-a29e-37eb56c37fdb https://docs.google.com/spreadsheets/d/1HPKaie6DMWMfPENu8wbbfVTNwnMe7IhkW934iO6IWbM/edit#gid=0 https://docs.google.com/spreadsheets/d/1HPKaie6DMWMfPENu8wbbfVTNwnMe7IhkW934iO6IWbM/edit#gid=0 https://google.com/url?q=https://www.appsheet.com/start/16e7adb0-7dc4-413b-a999-e5d232787092?platform%3Ddesktop%23viewStack%5B0%5D%5Bidentifier%5D%5BType%5D%3DControl%26viewStack%5B0%5D%5Bidentifier%5D%5BName%5D%3DTips%2520a%2520tener%2520en%2520cuenta%26appName%3DNewApp-4640275&amp;sa=D&amp;source=docs&amp;ust=1709592999855437&amp;usg=AOvVaw1Eklg9X_sVJX2PU6fFes4X https://www.appsheet.com/start/16e7adb0-7dc4-413b-a999-e5d232787092#viewStack[0][identifier][Type]=Control&amp;viewStack[0][identifier][Name]=Tips%20a%20tener%20en%20cuenta https://drive.google.com/file/d/1TKImys8nqB7gE3sohaenmxfXNTjyqtjY/view https://drive.google.com/file/d/1hZnxEL8bu34ZgM9P4RqGSWLmFHPihZPI/view https://drive.google.com/file/d/1hZnxEL8bu34ZgM9P4RqGSWLmFHPihZPI/view https://docs.google.com/presentation/d/1kS8VtrnAW0yRP3P23R514tMGc8FXGwhQOdWs1kRLvAg/present?slide=id.p https://docs.google.com/presentation/d/1kS8VtrnAW0yRP3P23R514tMGc8FXGwhQOdWs1kRLvAg/present?slide=id.p",8939,2023-09-01 00:00:00,8939.0,2025-07-01 00:00:00,199,3,2025-08-05 00:00:00,"actualizacion_datos, fatca, crs",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15538,¿Por qué las Tarjeta Débito Maestro Transporte SITP no funcionan?,"⚠️ Desde el 18 de septiembre de 2023, las Tarjetas Débito Maestro Transmilenio dejaron de funcionar para acceder al SITP de Bogotá, a pesar que sigue funcionando como medios de pago.☝ Ten en cuenta que:La intención es brindar un mejor servicio y para ello debemos promover el cambio de las tarjetas Maestro por la Tarjeta Débito Mastercard con la que el cliente puede:Realizar pago sin contacto en datáfonos ya que cuenta con tecnología ContactlessHacer compras por internet al tener todos los datos disponiblesAgregarla a la billetera Digital ApplePay o GooglePay para realizar pagos sin tener que llevar la tarjetaSuscribirse a aplicaciones de entretenimiento, movilidad, domicilios y pagos recurrentes en comercios online.Los clientes pueden solicitar el cambio de la Tarjeta Débito desde la Súper App, ingresando a la cuenta a la que está asociada la Tarjeta Débito, en el menú Servicios opción Solicitar Tarjeta Débito,Teniendo en cuenta la salida de comercialización de las tarjetas débito maestro, el inventario de las mismas se destruyó y registró mediante el acta que encuentras aquí.El Director de Oficina es quién garantiza la destrucción del chip, la banda y los números de la tarjeta.Este proceso se realizó hasta el 30 de septiembre de 2023. Las actas se firmaron y digitalizaron para efectos de auditoría. https://docs.google.com/spreadsheets/d/1cbslCYzqy1onGgu0l_5KF6CeeyKZe8zIFcvGN_G5DHk/edit?usp=sharing",8939,2023-09-01 00:00:00,8939.0,2024-02-11 00:00:00,197,3,2025-02-07 00:00:00,"tarjeta_debito, maestro, transporte_sitp",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15554,¿En qué consiste la Ley 2300 de 2023 o “Dejen de Fregar”?,"Conoce las diferencias entre Ley de Intimidad y la Ley 1581 - Habeas Data para el cumplimiento de cada una, en la presentación Ley de intimidad - ley 1581 habeas data cliente 360Ley de Protección de Derecho a la Intimidad:Desde el 10 de octubre de 2023 entró en vigor la Ley 2300 también llamada “Dejen de Fregar” que tiene por objeto proteger el derecho a la intimidad de las personas regulando las comunicaciones de cobranza y comerciales.Las principales características de ley son:Antes de efectuar cualquier contacto con las personas, las empresas deben informar los canales disponibles (llamadas, SMS, email) y solicitar autorización expresa de la persona para contactar por cada canal.Se establecen horarios y frecuencia para realizar el contacto:Lunes a viernes de 7a.m a 7p.mSábado de 8a.m a 3p.mSe prohíbe el contacto domingos y festivosSolo se permite una comunicación por día y un único canal por semana.Está prohibido contactar a referencias personales, acudir al domicilio o lugar de trabajo o indagar motivo de incumplimiento. Excepción: Alertas de fraude, confirmación de operaciones.Antes de contactar a las personas se debe consultar el Registro de Números excluidos (RNE)Documentar cada contacto (canal, hora, motivo).Esta ley afecta dos áreas claves en el Banco:La gestión de cobranzas, ya sea directamente o a través de terceros.Las relaciones comerciales, en lo que respecta al envío de mensajes de texto (SMS), aplicaciones Web (Whatsapp), correos electrónicos y llamadas telefónicas de carácter comercial y publicitario.¿Cómo el Banco da cumplimiento a esta Ley?La ley aplica para todos los clientes de Davivienda (nuevos y antiguos).La red de oficinas, ahora podrán acceder a las campañas habilitadas a través del filtro de las novedades generadas en el aplicativo de Cliente 360.Estas campañas ya cuentan con una segmentación específica realizada desde la analítica.A partir de ahora, podrán contactar a los clientes siguiendo las recomendaciones de las campañas disponibles en Visor.Recuerda revisar en Visor para determinar si puedes o no contactar a tu cliente. Para obtener detalles adicionales, consulta el Instructivo para consultar en Visor Ley de intimidad☝Cuando aparezca en Visor: “No contactar Ley Intimidad”: Quiere decir que el cliente se encuentra en una campaña vigente asignada o en listas de Habeas Data. No debe ser contactado a menos que el registro se encuentre asignado a mis campañas, este contacto puede realizarse una vez por semana.Los horarios de contacto son de lunes a viernes de 7:00 am a 7:00 pm, y sábados de 8:00 am a 3:00 pm. Está prohibido cualquier tipo de contacto con el consumidor los días domingos y días festivos.Consulta más información en el site de Conecta.¿Cómo se debe gestionar el contacto con los consumidores?La gestión de contacto debe ser mediante los canales autorizados por el cliente. La ley indica que una vez establecido el contacto directo, durante la misma semana, sólo podemos contactar al cliente, por el mismo canal y una vez al día. Conoce las siguientes reglas particulares:Queel día en el que se logre el contacto directo, no lo puede contactar más.Durante los demás días de la semana, puedes intentar contactar (así el cliente conteste o no)solo una vez por día (ej: 1 llamada), por el mismo canal a través del cual se efectuó el contacto directo.Durante toda la gestión, siempre se debe propender por el respeto a la intimidad de los consumidores.Los contactos directos para temas comerciales y de cobranzas se cuentan por separado.¿Qué es contacto directo?Es cuando existe constancia de recepción, por parte del cliente de la información enviada por parte del Banco.Ejemplos:En las llamadas, cuando se logra interlocución con el cliente y selogre transmitir el mensaje o la información ya sea de cobranza o publicidad.Envío de correos electrónicos, en los que se deje constancia que el cliente recibió y abrió el mensaje.¿Cuándo se contacta al cliente para temas de cobranza, se puede consultar el motivo de incumplimiento?Cuando se realicen actividades de cobranza, queda prohibido consultar al consumidor financiero el motivo del incumplimiento de la obligación.¿A la publicidad por medios masivos le aplica las restricciones de la ley?A la publicidad que se realiza de manera masiva por redes sociales u otros medios masivos de comunicación y que no implican un mensaje individual para el cliente, no se les aplican las restricciones de la Ley.Casosenlos que no aplica la norma:Se exceptúan de las medidas anteriores los contactos que tengan como finalidad informar al consumidor sobre:Alertas sobre transacciones fraudulentas, inusuales o sospechosas.Enviar información solicitada por los consumidores.Confirmación y notificación de operaciones monetarias. https://docs.google.com/presentation/d/1Yzxh4d8myDc3fC1pLC5LjAZVvaEhZ1cSoNWqTlrCVKM/present?slide=id.g1eb985b5ebd_0_0 https://docs.google.com/presentation/d/1IDsNLDmH_SUM9cqJKbEFcOrAb8vZZfVjXlXwbnjZxnI/edit#slide=id.g2889aed3599_0_75 https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/cumplimiento/ley-de-intimidad",8939,2023-09-08 00:00:00,8939.0,2023-12-18 00:00:00,398,3,2025-02-07 00:00:00,"ley_proteccion, derecho_intimidad, consumidores",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15556,¿Qué debo saber sobre la nueva App Davivienda?,"La nueva Súper App Davivienda ya está disponible para todos nuestros clientes. Actualmente estamos en la Fase 3 del despliegue. Puedes conocer más sobre las fases ingresando a la sección correspondiente en la Súper App.Importante:Cuando se presenten mensajes de alerta durante la solicitud de productos móviles, no los reportes de inmediato como error.Primero, es necesario hacer algunas validaciones operativas clave.",8939,2023-09-11 00:00:00,8939.0,2025-04-29 00:00:00,119,3,2025-04-23 00:00:00,"nueva_app, cliente_empresarial, davivienda",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15559,¿Para qué se utiliza el Site Mandatorios Comercios?,"En el Site de mandatorios☝ se podrá encontrar toda la información relacionada con mandatos de las franquicias Visa y MasterCard, donde se detalla que dice la franquicia y que debe hacer el comercio para cumplir con estas medidas, junto con los costos que implica no acatar estas medidas en la aceptación de medios de pago.☝ Ten en cuenta que:No es posible realizar reintegro de los recursos de nuevo al comercio dado que esto hace parte del cumplimiento de las reglas de la franquicia que son dadas a conocer por el banco y la franquicia en sus páginas oficiales. Por lo que también esta responsabilidad se encuentra en el reglamento de afiliación a medios de pago.Davivienda tiene 30 días calendario para notificar a los comercios y facilitadores sobre el incumplimiento y posterior a este 15 días calendario para aplicar el débito a la cuenta.Para obtener el detalle de transacciones que presentan estas novedades, el ejecutivo de cuenta debe dirigirse a la carpeta compartida☝Tarifa de cobro contracargos:El mandato de la franquicia lo puedes consultar en la página de Davivienda.com. Ingresa aquí ☝El costo por cada contracargo es de 2 USD y este se convierte a la TRM del día del pago efectuado por el banco ante la franquicia.Un contracargo es una reclamación por un cliente o entidad bancaria donde existe una novedad frente a la transacción y requirió información para solventar esta duda. https://comunicaciones.davivienda.com/Mandatorios-franquicias https://comunicaciones.davivienda.com/Mandatorios-franquicias https://drive.google.com/drive/folders/1Yh-bREogMkIJvgnkzWONWhVwC-fkpVZE https://drive.google.com/drive/folders/1Yh-bREogMkIJvgnkzWONWhVwC-fkpVZE https://comunicaciones.davivienda.com/Mandatorios-franquicias https://comunicaciones.davivienda.com/Mandatorios-franquicias https://docs.google.com/presentation/d/15SKO14-y5LQJL-Df9T0pc6c2aYqltBkdypIJ-0tBaE0/preview?&amp;&amp;iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation",8939,2023-09-12 00:00:00,8939.0,2025-03-07 00:00:00,456,3,2025-04-23 00:00:00,"site_mandatorios, comercios, utilizacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15558,Site Capacitación Comercios,"El site de Capacitación de Comercios es una plataforma dispuesta por Davivienda para los comercios nuevos que se vinculen con Cuenta de Adquirencia del Banco, a través de la cual se busca capacitar a los comercios en temas relacionados con seguridad y prevención del fraude, brindando herramientas, tips y recomendaciones que le permitan realizar sus transacciones con medios de pago electrónico de una manera mucho más segura.☝ Ten en cuenta que:La capacitación está dirigida a los comercios nuevos que se vinculen para aceptar medios de pago electrónicos (Tarjetas Débito, Tarjetas Crédito, Billeteras, etc) con cuenta de abono de las ventas en Davivienda. Comercios de Persona Natural y Persona Jurídica, venta presente y venta no presente.El curso que se debe presentar es el de Seguridad y Prevención del Fraude para Aceptación de Medios de Pago electrónicos, que tiene una duración aproximadamente de 50 minutos. (Se compone por 4 módulos y 13 lecciones).Para ingresar a la capacitación se requiere tener el número de identificación (CC o Nit) y el Código Único del establecimiento (Merchant ID) para realizar el ingreso y registro.Sobre estos se validará el acceso, ya que solo se habilita a los comercios que tienen la adquirencia con el banco a partir del 1 de septiembre de 2023.Para capacitar a varios empleados, cada uno debe ingresar y registrarse con el Número de Identificación (CC o Nit) y el Código Único de su establecimiento (Merchant ID) y realizar la creación del perfil con los datos personales de cada funcionario, para poder realizar el curso y que a cada uno se le emita el certificado correspondiente a la finalización del mismo.La capacitación se debe realizar debido a que se encuentra dentro de las obligaciones dispuestas al afiliarse y hacer parte del Sistema de Medios de Pago, el cliente está comprometido a capacitar a sus empleados sobre la operación con los Sistemas de Medios de Pago, utilizando la capacitación que ofrece su Banco Adquirente.Para cualquier anomalía del site puedes contactar a Arley Hernández Calvo arley.hernandez@davivienda.com, para realizar el escalamiento interno respectivo.Se da por realizada la capacitación para el comerciocuando al menos una persona (Empleado / funcionario) del comercio realiza todo el curso y tiene su certificación de haberlo realizado con un progreso del 100%. https://www.aprendaconmicomerciodavivienda.com/login https://www.aprendaconmicomerciodavivienda.com/login https://docs.google.com/presentation/d/1WA5tz2qhZd8VRAT7pJySl8c0PDkHZJ-VssdgXn3dvog/preview?&amp;&amp;iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation",8939,2023-09-12 00:00:00,8939.0,2025-05-20 00:00:00,456,3,2025-02-07 00:00:00,"comercios, capacitacion_comercios, formacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15557,¿Cuáles son las novedades para la comisión de aquirencia?,"Con el fin de poder atender los cambios que se han dado en las responsabilidades de cada uno de los actores del Sistema de Medios de Pago, se genera la necesidad de trabajar en un plan de rentabilidad que permita hacer un ajuste a las comisiones de adquirencia de algunos de los comercios del banco. Este proceso se viene realizando de manera recurrente según se requiera y al cliente se le envía una comunicación en la cual se informa sobre este ajuste al correo electrónico registrado o por mensaje de texto al número de celular registrado antes de ser procesado (garantizando en todos los casos los 45 días posteriores a la notificación para la realización del ajuste en el sistema).☝ Para ello ten en cuenta que:Las comisiones que se modificaron fueron las establecidas para Tarjeta Débito y Crédito de las franquicias Visa, Master y Diners; lo cual está sujeto a las franquicias que tenga vinculadas con cuenta de abono Davivienda.La comisión asignada la puedes consultar en la base dispuesta por Tipo y No. de ID y Código único aquí☝El cambio en el sistema se realizo a partir del 07 de septiembre del 2023 con envíos de comunicación a los comercios PNCNPuedes consultar la comisión de adquirencia en el movimiento detallado de ventas (porcentaje de comisión y/o valor de las comisiones cobradas.Por el momento no se maneja autorización sobre el proceso derenegociación de la comisión ajustada (disminución). Para ello debes realizar un manejo comercial teniendo en cuenta que es una decisión unilateral tomada por el banco y no se tendrán en cuenta excepciones para negociaciones de los clientes a los que se les comunicó el ajuste (el incremento se realizará en el sistema a los 45 días posterior al envío de la comunicación).Dentro del proceso de consulta del cliente es importante recordarle los beneficios que tiene para su comercio, al estar vinculado con el Banco dentro de la oferta de Adquirencia:Canales de atención al comercio por teléfono o por chat en línea 24/7.Abono de sus ventas diarias en días hábiles y festivos por canales seguros.Emisión de certificaciones tributarias y de ventas.Informes de conciliación.Capacitación en temas de fraude y seguridad para el comercio.Acceso al portafolio de productos y servicios de Davivienda.Si el cliente no acepta la tarifa y desea cambiarse de Banco Adquirente, el mismo debe gestionar la novedad con la otra entidad que desee realizar el proceso de cambio o traslado de cuenta de adquirencia. De igual manera, recuerde los beneficios que en Davivienda tenemos para su comercio.Novedades para comisión de adquirencias. https://docs.google.com/spreadsheets/d/174evPb_v9qgyHi7g2sl6uIviR9MFO8q1/edit#gid=2082051128 https://docs.google.com/presentation/d/1XTse1vspg-zM70IxZ97OKgD9hX24MAxxRJ2N4GJyyhg/edit?slide=id.g1e87a6606e3_0_0#slide=id.g1e87a6606e3_0_0",8939,2023-09-12 00:00:00,8939.0,2025-06-27 00:00:00,456,3,2025-02-07 00:00:00,"adquirencia, comision, novedades",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15570,¿Cómo se puede consultar el estado de una solicitud de crédito de vivienda?,"Con el fin de continuar acompañando a nuestros clientes en su proceso de compra de vivienda, se ha diseñado un nuevo modelo que cuenta con diferentes notificaciones para mantener al cliente al tanto sobre: proceso de estudio de títulos y desembolso.Estudio de Título: Realizar Estudio de título: El abogado dará su concepto al Banco para continuar con su proceso.Desembolso: Informar liquidación del Crédito: Mensaje con las condiciones del desembolso.☝ Ten en cuenta que: La comunicación será enviada por un correo no reply dominio Davivienda Aplica para adquisición de vivienda (Usada y Nueva). Cuéntale a tus clientes que esté pendiente de su correo donde recibirá una comunicación para notificar el estado del crédito.",8939,2023-09-15 00:00:00,8939.0,2025-02-18 00:00:00,403,3,2025-04-23 00:00:00,"credito_vivienda, estado_solicitud, consulta",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15568,¿Cómo realizar el proceso de actualización de información financiera a través del DaviBot Empresarial? ,"La Superintendencia Financiera de Colombia le exige a todas las entidades financieras la implementación de una metodología de actualización de información financiera con el objetivo de mantener monitoreado el nivel de riesgo de crédito a través del análisis de la información financiera, hábitos de pago y capacidad de pago de nuestros clientes, por tanto, debemos solicitar información de sus empresas y conservar las renovaciones automáticas.Como apoyo a la gestión comercial, se desarrolló un Asistente Virtual que se encarga de hacer la recolección documental y permitirá que el cliente se autogestione y cumpla con los requisitos de ley.☝ Ten en cuenta que:El cliente puede hacer su proceso de actualización de información financiera fácil y rápido a través de la herramienta que le permite hacer la radicación de documentos de manera digital y sin tener que moverse de donde está.El Asistente Virtual funciona 24/7.Es muy importante que llevemos a nuestros clientes a que se autogestionen a través de la herramientaaquí☝Con solo su número de identificación el cliente podrá monitorear en el Asistente Virtual el estado de su solicitud permanentemente.Consulta más detalle a continuación: https://comunicaciones.davivienda.com/calificacion-cartera https://drive.google.com/file/d/1fe3DXhh0mmCDPmlKMFuHcYVn6aKNKUBc/preview?usp=drive_web&amp;&amp;iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.openxmlformats-officedocument.presentationml.presentation",8939,2023-09-15 00:00:00,8939.0,2025-04-29 00:00:00,326,3,2025-02-07 00:00:00,"david_bot_empresarial, actualizacion_financiera, vinculacion",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15566,¿Qué es la garantía Emp168 o Capital Creativo Bogotá? ,"Dirigido a empresarios domiciliados en Bogotá Distrito Capital que pertenezcan al sector cultural y creativo. La Secretaría Distrital de Cultura, Recreación y Deporte en alianza con el Fondo Nacional de Garantías (FNG) estructuraron un programa especial cuyo propósito es apoyar el desarrollo de proyectos culturales en la ciudad de Bogotá, a través de mecanismos que permitan el acceso al crédito de las Mipyme del sector cultural.Características y Condiciones:Código de la Línea: EMP168Nombre:Programa Especial Capital Creativo Pyme BogotáCobertura: 70% con recuperación de carteraComisión: 1,64%anual anticipadaPlazo: hasta 36 mesesMonto máximo de crédito: desde 29 millones - hasta 100 millones COPDomicilio: Bogotá.CIUU: Ver siguiente slide.⚠️ Aplica para recursos propios o Bancoldex garantizadas con FNG. https://docs.google.com/presentation/d/1KTW7I9l3uhx7LRSPQEXMO9o4v9UOIqFAfjii4fcDJqE/preview?&amp;&amp;iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation",8939,2023-09-15 00:00:00,8939.0,2025-05-06 00:00:00,466,3,2025-05-13 00:00:00,"garantia, emp168, capital_creativo_bogota",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
15578,Convertir a Cuenta Pensión,"Es un servicio de las cuentas de ahorros en la cual nuestros clientes podrán convertir su cuenta actual en una cuenta pensión a través de del App Davivienda,manteniendo el número de cuenta actual.Características:Oferta Proactiva: dirigida a clientes con cuenta activa así:Hombre desde 61 añosMujer desde 57 años.Oferta Reactiva:Clientes que deseen Abrir una cuenta de pensiónLas siguientes cuentas de ahorro podrán convertirse a una cuenta pensión independientemente si son análoga o móvil.Cuenta TradicionalCuenta NóminaCuenta Empleado DaviviendaCuenta RuralLas tarifas y condiciones de los cobros no dependen de las cuentas pagadoras como en nómina, las condiciones vienen establecidas en el subproducto 60 y para todas las cuentas independientemente de la empresa registrada, serán las mismas.Pensionados con empresas con o sin convenio de pensión Davivienda: $0 en cuota de manejo de tarjeta débito por mes y ACH de entrada.Los retiros en oficina y cajeros Davivienda son ilimitados y sin costo.El resto de transacciones en canales digitales, cajeros y oficinas Davivienda aplicarán las tasas y tarifas vigentes.☝ Para convertir la cuenta a pensión se debe iniciar sesión en la Aplicación Davivienda, una vez esté en la consulta de sus productos, ingresar por la opción cuentas y seleccionar la cuenta que se desea convertir a pensión. Seguido en la sección servicios dar clic en el botón Convertir a Cuenta Pensión.Conoce el paso a paso a continuación:",8939,2023-09-26 00:00:00,8939.0,2024-10-26 00:00:00,413,3,2025-02-07 00:00:00,"cuenta_pension, convertir_cuenta, servicio_bancario",2025-12-31 00:00:00,0,,,,,2025-08-15 00:00:00
